product_id,name,brand,price,type,ingredients_parsed
p00920,benefit Smooth It Off 2-in-1 Facial Cleansing Exfoliator ,benefit,21.5,Exfoliator,"[""water"", ""hydrogenated jojoba oil"", ""behenyl alcohol"", ""glycereth-26"", ""butylene glycol"", ""caprylic/capric triglyceride"", ""cetearyl alcohol"", ""diisopropyl adipate"", ""arachidyl alcohol"", ""olive oil peg-7 esters"", ""palmitic acid"", ""stearic acid"", ""phenoxyethanol"", ""ci 77891"", ""myristyl myristate"", ""perlite"", ""arachidyl glucoside"", ""butyrospermum parkii"", ""parfum"", ""sodium polyacrylate"", ""jojoba alcohol"", ""potassium jojobate"", ""simmondsia chinensis  butter"", ""dipotassium glycyrrhizate"", ""disodium edta"", ""ethylhexylglycerin"", ""propanediol"", ""linalool"", ""bht"", ""tocopherol""]"
p00921,bareMinerals Poreless Exfoliating Essence 150ml,bareMinerals,22.0,Exfoliator,"[""water"", ""dipropylene glycol"", ""butylene glycol"", ""glycerin"", ""coconut acid"", ""polyurethane-35"", ""saccharum officinarum  extract"", ""acer saccharum  extract"", ""citrus aurantium dulcis  fruit extract"", ""citrus limon  fruit extract"", ""morinda citrifolia leaf extract"", ""salvia hispanica seed extract"", ""leuconostoc/radish root ferment filtrate"", ""vaccinium myrtillus fruit extract"", ""caprylyl glycol"", ""xylitol"", ""citric acid"", ""trisodium edta"", ""sodium citrate"", ""methylpropanediol"", ""phenylpropanol"", ""phenoxyethanol""]"
p00922,Frank Body Creamy Face Scrub 125ml,Frank Body,15.95,Exfoliator,"[""water"", ""kaolin"", ""coffea arabica seed powder"", ""cetearyl olivate"", ""bambusa arundinacea stem  powder"", ""juglans regia  shell powder"", ""sorbitan olivate"", ""sodium lauroyl methyl isethionate"", ""vitis vinifera  seed oil"", ""glycerin"", ""prunus amygdalus dulcis  oil"", ""honey"", ""olus  oil"", ""cocos nucifera  oil"", ""butyrospermum parkii  butter"", ""theobroma cacao  seed butter"", ""tocopherol"", ""glycine soja  oil"", ""rosa canina fruit  oil"", ""chondrus crispus"", ""xanthan gum"", ""citric acid"", ""benzyl alcohol"", ""potassium sorbate"", ""dehydroacetic acid""]"
p00923,Gallinée Prebiotic Face Mask and Scrub 100ml,Gallinée,15.3,Exfoliator,"[""water"", ""kaolin"", ""cetearyl alcohol"", ""olea europaea  seed powder"", ""glycerin"", ""decyl oleate"", ""cetyl alcohol"", ""behenyl alcohol"", ""lactic acid"", ""cetearyl glucoside"", ""alpha-glucan oligosaccharide"", ""zinc pca"", ""inulin"", ""panthenol"", ""tocopheryl acetate"", ""maris sal"", ""parfum"", ""ethylhexylglycerin"", ""arginine"", ""propanediol"", ""caprylyl glycol"", ""xanthan gum"", ""sodium acrylate/sodium acryloyldimethyl taurate copolymer"", ""isohexadecane"", ""caprylhydroxamic acid"", ""polysorbate 80"", ""sorbitan oleate"", ""tocopherol"", ""silica"", ""hydrogenated palm glycerides citrate"", ""sodium hydroxide"", ""tetrasodium glutamate diacetate"", ""limonene""]"
p00924,Dr Brandt Microdermabrasion Skin Exfoliant (60g),Dr Brandt,64.0,Exfoliator,"[""water"", ""alumina"", ""caprylic/capric triglyceride"", ""glycerin"", ""cetyl alcohol"", ""glyceryl stearate"", ""peg-12 glyceryl distearate"", ""peg-100 stearate"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""simmondsia chinensis  seed oil"", ""xanthan gum"", ""lactic acid"", ""fragrance"", ""menthone glycerin acetal"", ""allantoin"", ""magnesium chloride"", ""magnesium nitrate"", ""tocopheryl acetate"", ""magnesium oxide"", ""butylene glycol"", ""aloe barbadensis leaf extract"", ""vitis vinifera  seed extract"", ""chamomilla recutita  flower extract"", ""camellia oleifera leaf extract"", ""camellia sinensis leaf extract"", ""methylchloroisothiazolinone"", ""methylisothiazolinone"", ""phenoxyethanol"", ""methylparaben"", ""butylparaben"", ""propylparaben"", ""isobutylparaben"", ""citral"", ""limonene""]"
p00925,Filorga Scrub and Mask 55ml,Filorga,44.0,Exfoliator,"[""water"", ""perfluorohexane"", ""propanediol"", ""protease"", ""perlite"", ""sodium poylacrylate"", ""polysorbate 20"", ""perfluorodecalin"", ""polyacrylate-13"", ""butylene glycol"", ""decyl glucoside"", ""benzyl alcohol"", ""pentafluoropropane"", ""polyisobutene"", ""parfum"", ""polyacrylate crosspolymer-6"", ""chlorphenesin"", ""sucrose palmitate"", ""citric acid"", ""ci77891"", ""disodium edta"", ""sorbitan isostearate"", ""glyceryl linoleate"", ""prunus amygdalus dulcis  oil"", ""sodium chloride"", ""1"", ""2-hexanediol"", ""caprylyl glycol"", ""t-butyl alcohol"", ""glucose"", ""phenoxyethanol"", ""sodium hyaluronate"", ""potassium chloride"", ""potassium sorbate"", ""calcium chloride"", ""magnesium sulfate"", ""glutamine"", ""sodium phosphate"", ""ascorbic acid"", ""sodium acetate"", ""tocopherol"", ""lysine hcl"", ""arginine"", ""alanine"", ""histidine"", ""valine"", ""leucine"", ""threonine"", ""isoleucine"", ""tryptophan"", ""phenylalanine"", ""tyrosine"", ""glycine"", ""polysorbate 80"", ""serine"", ""deoxyadenosine"", ""cystine"", ""asparagine"", ""aspartic acid"", ""glutathione"", ""cyanocobalamin"", ""deoxycytidine"", ""deoxyguanosine"", ""deoxythymidine"", ""ornithine"", ""glutamic acid"", ""nicotinamide adenine dinucleotide"", ""proline"", ""aminobutyric acid"", ""methionine"", ""taurine"", ""hydroxyproline"", ""glucosamine"", ""coenzyme a"", ""glucuronolactone"", ""sodium glucuronate"", ""sodium uridine triphosphate"", ""thiamine diphosphate"", ""inositol"", ""methyl deoxycytidine"", ""retinyl acetate"", ""disodium flavine adenine dinucleotide"", ""niacin"", ""niacinamide"", ""pyridoxal 5-phosphate"", ""pyridoxine hcl"", ""biotin"", ""calcium pantothenate"", ""folic acid"", ""riboflavin"", ""tocopheryl phosphate""]"
p00926,Sanctuary Spa Complexion Perfecting Radiance Exfoliator 100ml,Sanctuary Spa,10.0,Exfoliator,"[""glycerin"", ""water"", ""peg-60 hydrogenated castor oil"", ""polysorbate 60"", ""glyceryl stearate"", ""sorbitan stearate"", ""prunus armeniaca  seed powder"", ""peg-100 stearate"", ""disodium cocoamphodiacetate"", ""vitis vinifera"", ""lactobacillus/cucurbita pepo ferment extract"", ""limonene"", ""diazolidinyl urea"", ""sodium benzoate"", ""disodium edta"", ""carbomer"", ""xanthan gum"", ""potassium sorbate"", ""carica papaya  fruit extract"", ""citrus nobilis  peel oil"", ""citrus limon  peel oil"", ""sodium hydroxide"", ""citral"", ""phenoxyethanol"", ""ananas sativus  fruit extract"", ""edta"", ""citric acid"", ""benzoic acid"", ""dehydroacetic acid"", ""ethylhexylglycerin"", ""polyaminopropyl biguanide""]"
p00927,Indeed Labs Exfoliator II 75g,Indeed Labs,24.99,Exfoliator,"[""sodium myristoryl glutamate"", ""malic acid"", ""sodium carbonate"", ""peg-150"", ""zea mays  starch"", ""sorbitol"", ""sodium lauroyl glutamate"", ""sodium polyacrylate"", ""phenoxyethanol"", ""sodium dehydroacetate"", ""silica"", ""hydrolyzed opuntia ficus indica flower extract"", ""dextrin palmitate"", ""caprylic/capric triglyceride"", ""bromelain"", ""water"", ""butylene glycol"", ""sorbitan trioleate"", ""sodium hyaluronate"", ""glycerin"", ""apium graveolens  seed extract"", ""oryza sativa  bran extract"", ""linum usitatissimum  seed extract""]"
p00928,The Ritual of Namasté Skin Brightening Face Exfoliator,Rituals,12.9,Exfoliator,"[""water"", ""caprylic/capric triglyceride"", ""cetearyl alcohol"", ""glycerin"", ""bambusa arundinacea stem powder"", ""sesamum indicum  seed oil"", ""hydrogenated coco-glycerides"", ""glycine soja  oil"", ""calendula officinalis flower extract"", ""moringa pterygosperma seed extract"", ""nelumbo nucifera flower extract"", ""helianthus annuus  seed oil"", ""gluconolactone"", ""calcium gluconate"", ""cetearyl glucoside"", ""sodium stearoyl glutamate"", ""bisabolol"", ""maltodextrin"", ""tocopherol"", ""acacia senegal gum"", ""xanthan gum"", ""phytic acid"", ""citric acid"", ""sodium hydroxide"", ""potassium sorbate"", ""sodium benzoate"", ""limonene"", ""linalool"", ""citral"", ""parfum/fragrance""]"
p00929,Natio Gentle Facial Scrub (100g),Natio,10.0,Exfoliator,"[""water"", ""cetearyl alcohol"", ""hydrogenated polyisobutene"", ""paraffin"", ""bambusa arundinacea stem powder"", ""ammonium lauryl sulfate"", ""glyceryl stearate"", ""potassium cetyl phosphate"", ""allantoin"", ""rosa canina fruit extract"", ""ascophyllum nodosum extract"", ""propylene glycol"", ""fragrance"", ""carbomer"", ""disodium edta"", ""triethanolamine"", ""ethylhexylglycerin"", ""benzyl alcohol"", ""phenoxyethanol""]"
p00930,NUXE Fondant Body Scrub (200ml),NUXE,18.5,Exfoliator,"[""water"", ""glycerin"", ""hydrogenated coconut oil"", ""cetearyl alcohol"", ""citrus aurantium dulcis  peel powder"", ""juglans regia  shell powder"", ""litchi chinensis seed powder"", ""coco-caprylate/caprate"", ""cocos nucifera  oil"", ""coco-glucoside"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer"", ""sodium stearoyl lactylate"", ""glyceryl oleate"", ""benzyl alcohol"", ""tocopherol"", ""parfum/fragrance"", ""capryloyl glycine"", ""citric acid"", ""sodium hydroxide"", ""xanthan gum"", ""polysorbate 60"", ""sorbitan isostearate"", ""tetrasodium edta"", ""1"", ""2-hexanediol"", ""caprylyl glycol"", ""dehydroacetic acid"", ""citrus aurantium dulcis  flower extract"", ""prunus amygdalus dulcis  flower extract"", ""tropolone"", ""hydrogenated palm glycerides citrate""]"
p00931,DHC Facial Scrub (100g),DHC,16.0,Exfoliator,"[""water/aqua/eau"", ""stearic acid"", ""butylene glycol"", ""prunus armeniaca  seed powder"", ""pentylene glycol"", ""potassium cocoate"", ""glyceryl stearate se"", ""potassium hydroxide"", ""phenoxyethanol"", ""urea"", ""allantoin"", ""sapindus mukurossi peel extract"", ""dipotassium glycyrrhizate"", ""chlorhexidine digluconate""]"
p00932,L'Oréal Paris Smooth Sugar Wake-Up Coffee Face and Lip Scrub 50ml,L'Oréal Paris,9.99,Exfoliator,"[""glycerin"", ""propanediol"", ""sucrose"", ""coffea arabica seed powder / coffee seed powder"", ""prunus amygdalus dulcis oil / sweet almond oil"", ""cocos nucifera oil / coconut oil"", ""triethanolamine"", ""acrylates/c10-30 alkyl acrylate"", ""crosspolymer"", ""caramel"", ""peg-30 dipolyhydroxystearate"", ""saccharide hydrolysate"", ""trideceth-6"", ""parfum / fragrance""]"
p00933,Oh K! Chok Chok Shimmer Face Scrub,Oh K!,10.0,Exfoliator,"[""water"", ""butylene glycol"", ""1"", ""2-hexanediol"", ""jojoba esters"", ""glycerin"", ""ethylhexyl palmitate"", ""carbomer"", ""tromethamine"", ""cellulose acetate"", ""cetyl ethylhexanoate"", ""microcrystalline cellulose"", ""allantoin"", ""panthenol"", ""polyglyceryl-10 oleate"", ""trehalose"", ""ethylhexylglycerin"", ""triacetin"", ""disodium edta"", ""hydrogenated lecithin"", ""polyurethane-33"", ""ruby extract"", ""phenoxyethanol"", ""citrine extract"", ""ci 15850"", ""ci 19140"", ""acrylates copolymer"", ""silica"", ""cyanocobalamin"", ""ci 77000"", ""amethyst extract""]"
p00934,Holika Holika Pig Nose Clear Blackhead Cleansing Sugar Scrub,Holika Holika,9.95,Exfoliator,"[""sucrose"", ""petrolatum"", ""peg-7 glyceryl cocoate"", ""glycerin"", ""microcrystalline wax"", ""isododecane"", ""mineral oil"", ""sorbitol"", ""sorbitan sesquioleate"", ""polyethylene"", ""cetyl alcohol"", ""trihydroxystearin"", ""peg-23 stearate"", ""ceteareth-20"", ""oleth-5"", ""dystearmonium hectorite"", ""polysorbate 20"", ""phenoxyethanol"", ""methylparaben"", ""fragrance"", ""propylene carbonate"", ""moroccan lava clay"", ""kaolin"", ""aloe barbadensis leaf juice"", ""water"", ""citrus medica limonum  fruit extract"", ""potassium sorbate"", ""sodium benzoate"", ""butyl paraben"", ""ethylparaben"", ""isobutyl paraben"", ""propylparaben""]"
p00935,MAC Mineralize Volcanic Ash Exfoliator,MAC,23.0,Exfoliator,"[""sucrose"", ""sodium lauroyl lactylate"", ""disodium coco-glucoside sulfosuccinate"", ""lauramidopropyl betaine"", ""volcanic ash"", ""methyl gluceth-20"", ""peg-7 glyceryl cocoate"", ""ethylhexylglycerin"", ""caprylyl glycol"", ""hexylene glycol"", ""sodium cocoyl glutamate"", ""fragrance"", ""phenoxyethanol"", ""iron oxides""]"
p00936,L'Oréal Paris Smooth Sugars Nourishing Sugar Scrub 50ml,L'Oréal Paris,7.99,Exfoliator,"[""isopropyl palmitate"", ""sucrose"", ""c10-18 triglycerides"", ""synthetic wax"", ""glyceryl stearate"", ""trihydroxystearin"", ""glycine soja oil / soybean oil"", ""peg-7 glyceryl cocoate"", ""perlite"", ""prunus armeniaca kernel oil / apricot kernel oil"", ""cera alba / beeswax"", ""rosmarinus officinalis extract / rosemary extract"", ""theobroma grandiflorum seed powder"", ""saccharide hydrolysate"", ""glycerin"", ""helianthus annuus seed oil / sunflower seed oil"", ""silica silylate"", ""cocos nucifera oil / coconut oil"", ""theobroma cacao seed butter / cocoa seed butter"", ""caprylyl glycol"", ""tocopherol"", ""pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate"", ""phenoxyethanol"", ""ci 77491"", ""ci 77492"", ""ci 77499 / iron oxides"", ""caramel"", ""linalool"", ""coumarin"", ""limonene"", ""parfum / fragrance""]"
p00937,Natio Dual Action Cleanser And Exfoliator (100g),Natio,12.0,Exfoliator,"[""water"", ""ammonium lauryl sulfate"", ""cocamidopropyl betaine"", ""cellulose acetate"", ""glycerin"", ""cetearyl alcohol"", ""decyl glucoside"", ""ceteareth-20"", ""glycol stearate"", ""vaccinium myrtillus fruit extract"", ""saccharum officinarum  extract"", ""acer saccharum  extract"", ""citrus aurantium dulcis  fruit extract"", ""citrus limon  fruit extract"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""tetrasodium edta"", ""rosa canina fruit oil"", ""triethanolamine"", ""phenoxyethanol"", ""caprylyl glycol"", ""citrus aurantium dulcis  peel oil"", ""rosmarinus officinalis  leaf oil"", ""fragrance"", ""cedrus atlantica bark oil""]"
p00938,Polaar Arctic Cotton Gentle Scrub 50ml,Polaar,25.0,Exfoliator,"[""water"", ""dicaprylyl carbonate"", ""caprylic/capric triglyceride"", ""glycerin"", ""cetearyl alcohol"", ""glyceryl stearate"", ""peg-100 stearate"", ""silica"", ""dimethicone"", ""pumice"", ""simmondsia chinensis seed oil"", ""parfum"", ""jojoba esters"", ""benzyl alcohol"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""eriophorium spissum flower/stem extract"", ""allantoin"", ""dehydroacetic acid"", ""tocopheryl acetate"", ""sodium hydroxide"", ""d-limonene"", ""linalol""]"
p00939,Löwengrip Purify my Skin Facial Scrub 75ml,Löwengrip,18.0,Exfoliator,"[""water"", ""propylene glycol"", ""silica"", ""glycerin"", ""acrylates/steareth-20 methacrylate crosspolymer"", ""peg-7 glyceryl cocoate"", ""propanediol"", ""cellulose acetate"", ""phenoxyethanol"", ""peg-40 hydrogenated castor oil"", ""caprylyl glycol"", ""polyquaternium-7"", ""sodium hydroxide"", ""caprylhydroxamic acid"", ""allantoin"", ""sodium benzoate"", ""niacinamide"", ""sodium starch octenylsuccinate"", ""maltodextrin"", ""calcium pantothenate"", ""sodium ascorbyl phosphate"", ""tocopheryl acetate"", ""pyridoxine hcl"", ""parfum ""]"
p00940,ilapothecary Powerful Purifying Face Scrub 50g,ilapothecary,27.0,Exfoliator,"[""mel"", ""sodium cocoyl hydrolyzed soy protein"", ""rose damascena flower water"", ""prunus domestica seed powder"", ""garnet exfoliator"", ""caprylyl capryl glucoside"", ""glycerin"", ""glycerin"", ""water"", ""sodium levulinate"", ""sodium anisate"", ""p-anisic acid"", ""glyceryl caprylate"", ""hydroxy ethyl cellulose"", ""pogostemon cablin  oil"", ""petitgrain bigarde oil""]"
p00941,Chantecaille Hibiscus and Bamboo Exfoliating Cream,Chantecaille,73.0,Exfoliator,"[""rosa damascena flower water"", ""aqua/water/eau"", ""caprylic/ capric triglyceride"", ""c12-20 acid peg-8 ester"", ""polylactic acid"", ""propanediol"", ""dimethicone"", ""glycolic acid"", ""glyceryl stearate"", ""cetyl alcohol"", ""magnesium aluminum silicate"", ""sodium hydroxide"", ""glycerin"", ""phenoxyethanol"", ""xanthan gum"", ""potassium cetyl phosphate"", ""saccharide isomerate"", ""ci 77891"", ""polyacrylamide"", ""ethylhexylglycerin"", ""c13-14 isoparaffin"", ""disodium edta"", ""hibiscus sabdariffa flower extract"", ""citrus nobilis  peel oil"", ""citrus grandis  fruit extract"", ""laureth-7"", ""rosa damascena flower oil"", ""peg-8"", ""acacia decurrens flower wax"", ""jasminum grandiflorum  flower wax"", ""narcissus poeticus flower wax"", ""sodium hyaluronate"", ""lecithin"", ""citric acid"", ""papain"", ""sodium citrate"", ""tocopherol"", ""ascorbyl palmitate"", ""bambusa arundinacea stem extract"", ""ascorbic acid"", ""hexanoyl dipeptide-3 norleucine acetate"", ""limonene"", ""citronellol"", ""geraniol"", ""linalool""]"
p00942,Avant Skincare Velvet Perfecting Rose Sugar Lip Scrub 10ml,Avant Skincare,58.0,Exfoliator,"[""allantoin"", ""water"", ""argania spinosa shell powder"", ""butylene glycol"", ""carbomer"", ""ci 17200"", ""citric acid"", ""disodium edta"", ""ethylhexylglycerin"", ""fructose"", ""glucose"", ""glycerin"", ""maltose"", ""paeonia lactiflora root extract"", ""parfum"", ""peg/ppg-20/6 dimethicone"", ""pentylene glycol"", ""phenoxyethanol"", ""potassium sorbate"", ""propylene glycol"", ""prunus amygdalus dulcis  oil"", ""simmondsia chinensis  seed oil"", ""sodium benzoate"", ""sodium chloride"", ""sodium hyaluronate"", ""sodium hydroxide"", ""sodium lactate"", ""sodium pca"", ""sucrose"", ""trehalose"", ""urea""]"
p00943,Löwengrip Advanced Skin Care Cell Renewal Facial Exfoliant 75ml,Löwengrip,43.0,Exfoliator,"[""water"", ""propylene glycol"", ""cocamidopropyl dimethylamine"", ""polyquaternium-37"", ""salicylic acid"", ""glycolic acid"", ""peg-40 hydrogenated castor oil"", ""phenoxyethanol"", ""caprylyl glycol"", ""bisabolol"", ""sodium hydroxide"", ""parfum ""]"
p00944,Talika Skintelligence Hydra Face Gentle Scrub 50ml,Talika,27.9,Exfoliator,"[""water"", ""paraffin"", ""kaolin"", ""glyceryl stearate"", ""stearic acid"", ""butylene glycol"", ""cetyl alcohol"", ""dimethicone"", ""glycerin"", ""phenoxyethanol"", ""sodium hydroxide"", ""chlorphenesin"", ""prunus amygdalus dulcis  protein"", ""tetrasodium edta"", ""chamomilla recutita  flower extract"", ""citric acid"", ""propanediol"", ""sodium benzoate"", ""potassium sorbate"", ""ci 14700"", ""chlorella vulgaris extract"", ""lactic acid""]"
p00945,INIKA Phytofuse Renew Caviar Lime Exfoliator,INIKA,33.0,Exfoliator,"[""aloe barbadensis leaf  juice"", ""glycerin"", ""water"", ""hydrogenated jojoba oil"", ""pumice"", ""decyl glucoside"", ""bambusa arundinacea  stem powder"", ""xanthan gum"", ""microcitrus australasica  fruit extract"", ""selaginella lepidophylla  extract"", ""simmondsia chinensis  seed oil"", ""persea gratissima  oil"", ""argania spinosa  kernel oil"", ""rosa canina  fruit oil"", ""citrus aurantium bergamia  fruit oil"", ""lavandula angustifolia  oil"", ""pelargonium graveolens  flower oil"", ""citrus limon  peel oil"", ""citrus aurantifolia  oil"", ""lactobacillus ferment"", ""sodium levulinate"", ""citric acid"", ""sodium anisate"", ""potassium sorbate"", ""benzyl alcohol"", ""limonene"", ""linalool"", ""geraniol"", ""citronellol""]"
p00946,Westlab Epsom Salt 1kg,Westlab,3.33,Bath Salts,"[""magnesium sulphate""]"
p00947,Westlab Epsom Salt 5kg,Westlab,14.99,Bath Salts,"[""magnesium sulphate""]"
p00948,Westlab Dead Sea Salt 1kg,Westlab,3.33,Bath Salts,"[""maris sal ""]"
p00949,Westlab Dead Sea Salt 5kg,Westlab,14.99,Bath Salts,"[""maris sal ""]"
p00950,Westlab Epsom Salt 2kg,Westlab,5.33,Bath Salts,"[""magnesium sulphate""]"
p00951,Westlab Sleep Bathing Salts 1kg,Westlab,6.99,Bath Salts,"[""magnesium sulfate"", ""maris sal  valeriana officinalis  root extract"", ""lavandula angustifolia  flower oil"", ""cananga odorata  flower oil"", ""jasminum officinale  flower oil"", ""parfum"", ""linalool"", ""benzyl benzoate""]"
p00952,Westlab Himalayan Salt 1kg,Westlab,3.33,Bath Salts,"[""sodium chloride""]"
p00953,Westlab Recover Bathing Salts 1kg,Westlab,6.99,Bath Salts,"[""magnesium sulfate"", ""salix alba  bark extract"", ""arnica montana flower extract"", ""cedrus atlantica  bark oil"", ""eucalyptus globulus  leaf oil"", ""piper nigrum  fruit oil"", ""mentha viridis  leaf oil"", ""limonene""]"
p00954,Westlab Mindful Bathing Salts 1kg,Westlab,6.99,Bath Salts,"[""magnesium sulfate"", ""sodium chloride"", ""cannabis sativa  extract"", ""cedrus atlantica  bark oil"", ""citrus aurantium dulcis  peel oil"", ""pelargonium graveolens  leaf oil"", ""boswellia carterii  oil"", ""citrus bergamia  peel oil"", ""parfum"", ""limonene"", ""citronellol"", ""citral"", ""geraniol""]"
p00955,Westlab Reviving Epsom Salt Bath Fizzer,Westlab,3.49,Bath Salts,"[""sodium bicarbonate"", ""magnesium sulfate"", ""citric acid"", ""prunus amygdalus dulcis  oil"", ""water"", ""eucalyptus globulus  leaf oil"", ""parfum"", ""mentha viridis  leaf oil"", ""ci 75810"", ""limonene""]"
p00956,Westlab Relaxing Dead Sea Salt Bath Fizzer,Westlab,3.49,Bath Salts,"[""sodium bicarbonate"", ""citric acid"", ""maris sal"", ""prunus amygdalus dulcis  oil"", ""water"", ""parfum"", ""lavandula angustifolia  herb oil"", ""anthemis nobilis  flower oil"", ""ci 28440"", ""linalool""]"
p00957,Westlab Cleanse Bathing Salts 1kg,Westlab,6.99,Bath Salts,"[""magnesium sulfate"", ""sodium chloride"", ""palmaria palmata  extract"", ""alaria esculenta  extract"", ""cedrus atlantica  bark oil"", ""citrus limon  peel oil"", ""citrus aurantium dulcis  peel oil"", ""pelargonium graveolens  leaf oil"", ""litsea cubeba  fruit oil"", ""rosa damascena  flower extract"", ""citrus grandis  peel oil"", ""cymbopogon schoenanthus  oil"", ""parfum"", ""limonene"", ""citronellol"", ""geraniol"", ""citral""]"
p00958,Bubble T Summer Fruits Tea Bath Bomb Fizzers (10 x 8g),Bubble,5.99,Bath Salts,"[""sodium bicarbonate"", ""sodium sulfate"", ""citric acid"", ""parfum"", ""peg-400"", ""lycium chinense fruit extract"", ""propylene glycol"", ""denatonium benzoate"", ""benzyl alcohol"", ""benzyl benzoate"", ""benzyl salicylate"", ""geraniol"", ""linalool"", ""ci\u00a016035"", ""ci 17200 ""]"
p00959,Bubble T Bath Fizzer - Hibiscus & Acai Berry Tea 180g,Bubble,3.0,Bath Salts,"[""sodium bicarbonate"", ""sodium sulphate"", ""citric acid"", ""parfum"", ""peg-400"", ""lycium chinese fruit extract"", ""propylene glycol"", ""citrus aurantium dulcis  seed oil"", ""limonene"", ""linalool"", ""ci 16035"", ""ci 17200 ""]"
p00960,Westlab Himalayan Salt 5kg,Westlab,14.99,Bath Salts,"[""sodium chloride""]"
p00961,Westlab Cleansing Himalayan Salt Bath Fizzer,Westlab,3.49,Bath Salts,"[""sodium bicarbonate"", ""citric acid"", ""sodium chloride"", ""prunus amygdalus dulcis  oil"", ""water"", ""parfum"", ""cedrus atlantica  oil"", ""cananga odorata  oil"", ""litsea cubeba  oil"", ""citrus limon  peel oil"", ""ci 42044"", ""citral"", ""limonene"", ""linalool"", ""benzyl benzoate"", ""benzyl salicylate"", ""citronellol""]"
p00962,AHAVA Liquid Dead Sea Salt 200ml,AHAVA,19.99,Bath Salts,"[""maris aqua"", ""water"", ""polysorbate-20"", ""peg-7 glyceryl cocoate"", ""hydroxyethylcellulose"", ""pvp"", ""citrus grandis  peel oil"", ""tocopheryl  acetate"", ""dunaliella salina  extract & hydrogenated polydecene"", ""arginine""]"
p00963,Sea Magik Salted Turmeric Serenity Salts 1kg,Sea Magik,8.99,Bath Salts,"[""maris sal"", ""magnesium sulfate"", ""maltodextrin"", ""citrus limon  peel oil"", ""citrus aurantium dulcis  peel oil expressed"", ""citrus aurantium amara  leaf/twig oil"", ""eugenia"", ""caryophyllus  bud oil"", ""eucalyptus globulus leaf oil"", ""carthamus tinctorius  flower extract"", ""curcuma longa  root extract"", ""limonene"", ""linalool"", ""eugenol""]"
p00964,Sanctuary Spa Exquisite Bath Salts (Rose Radiance) 350g,Sanctuary Spa,16.0,Bath Salts,"[""sodium chloride"", ""parfum"", ""synthetic fluorphlogopite"", ""silica"", ""ppg-26-buteth-26"", ""triticum vulgare  germ oil"", ""peg-40 hydrogenated castor oil"", ""water"", ""mica"", ""tocopheryl acetate"", ""disodium edta"", ""butylene glycol"", ""tin oxide"", ""sigesbeckia orientalis extract"", ""rabdosia rubescens extract"", ""hexyl cinnamal"", ""linalool"", ""limonene"", ""benzyl salicylate"", ""benzyl benzoate"", ""ci 77891"", ""ci 77491"", ""ci 14700"", ""ci 19140"", ""ci 42090 ""]"
p00965,Sea Magik Himalayan Spa Salts 1kg,Sea Magik,5.99,Bath Salts,"[""sodium chloride""]"
p00966,Bubble T Bath Salts Moroccan Mint Tea 500g,Bubble,4.99,Bath Salts,"[""sodium chloride"", ""parfum"", ""lycium chinense fruit extract"", ""propylene glycol"", ""water"", ""mentha arvensis leaf oil"", ""limonene"", ""linalool"", ""ci 19140"", ""ci 42090 ""]"
p00967,Bubble T Bath Salts Hibiscus & Acai Berry Tea 500g,Bubble,4.99,Bath Salts,"[""sodium chloride"", ""glycerin"", ""parfum"", ""camelia sinensis leaf"", ""water"", ""arnica montana flower extract"", ""phenoxyethanol"", ""ethylhexyl glycerin"", ""lycium barbarum fruit extract"", ""ci 17200"", ""ci 19140 ""]"
p00968,Ortigia Fico d'India Bath Salts (500g),Ortigia,22.0,Bath Salts,"[""sicilian sea salt""]"
p00969,Sea Magik Epsom Spa Salts 1kg,Sea Magik,5.99,Bath Salts,"[""magnesium sulphate""]"
p00970,Sea Magik Activated Charcoal Salts 1kg,Sea Magik,8.99,Bath Salts,"[""maris sal"", ""charcoal powder"", ""eucalyptus globulus leaf oil"", ""rosmarinus officinalis  leaf oil"", ""limonene""]"
p00971,Sea Magik Epsom Spa Salts 5kg,Sea Magik,19.95,Bath Salts,"[""magnesium sulphate""]"
p00972,Spa Magik Organiks Sleep Therapy Deep Sleep Lavender Bath Salts,Spa Magik,12.5,Bath Salts,"[""dead sea salt"", ""persea gratissima  oil"", ""citrus aurantium bergamia  fruit oil"", ""santalum album  oil"", ""citrus medica limonum  peel oil"", ""cedrus atlantica  bark oil"", ""pogostomon cablin  oil"", ""myroxylon pereirae  oil"", ""dipteryx odorata bean extract"", ""vetiveria zizanoides root oil"", ""cinnamomum cassia oil"", ""elettaria cardamomum  seed oil"", ""fragrance"", ""lavandula angustifolia  oil"", ""aloe barbadensis  leaf juice"", ""opuntia streptacantha  stem extract & glycerin & phenoxyethanol"", ""simmondsia chinensis  seed oil"", ""olea europaea  fruit oil"", ""limonene""]"
